('jvx (framework)', 'browser game', {'weight': 0.6})
('jython', 'scripting languages', {'weight': 0.5})
('jython', 'application (computing)', {'weight': 0.6})
('jython', 'widget engine', {'weight': 0.6})
('jython', 'plug-in (computing)', {'weight': 0.6})
('jython', 'news ticker', {'weight': 0.6})
('jython', 'wyswyg', {'weight': 0.6})
('jython', 'java virtual machine', {'weight': 0.6})
('jython', '3d modeling', {'weight': 0.6})
('jython', '.net', {'weight': 0.7})
('jython', 'container (data structure)', {'weight': 0.6})
('jython', 'object-oriented programming languages', {'weight': 0.5})
('jython', 'mono', {'weight': 0.7})
('jython', 'web browser', {'weight': 0.6})
('jython', 'embedded system', {'weight': 0.6})
('jython', 'web page', {'weight': 0.6})
('jython', 'program (computing)', {'weight': 0.6})
('jython', 'application posture', {'weight': 0.6})
('jython', 'mouse (computing)', {'weight': 0.6})
('command-line interface', 'shell (computing)', {'weight': 0.7})
('command-line interface', 'browser game', {'weight': 0.6})
('command-line interface', 'code', {'weight': 0.6})
('command-line interface', 'comparison of command shells', {'weight': 0.7})
('command-line interface', 'computing', {'weight': 0.6})
('command-line interface', 'user interface techniques', {'weight': 0.5})
('command-line interface', 'linux', {'weight': 0.6})
('command-line interface', 'dubious', {'weight': 0.7})
('command-line interface', 'wysiwyg', {'weight': 0.6})
('command-line interface', 'clig', {'weight': 0.7})
('command-line interface', 'check box', {'weight': 0.6})
('command-line interface', 'computer terminal', {'weight': 0.7})
('command-line interface', 'history of human\xe2\x80\x93computer interaction', {'weight': 0.5})
('command-line interface', 'java servlet', {'weight': 0.6})
('command-line interface', 'console application', {'weight': 0.7})
('command-line interface', 'internet explorer', {'weight': 0.6})
('command-line interface', 'html element', {'weight': 0.6})
('command-line interface', 'java (programming language)', {'weight': 0.6})
('command-line interface', 'open platform', {'weight': 0.6})
('command-line interface', 'bytecode', {'weight': 0.6})
('command-line interface', 'batch file', {'weight': 0.7})
('command-line interface', 'graphical user interface \xe2\xa7\xe2\x80\x89comparison to other interfaces', {'weight': 0.7})
('command-line interface', 'software architecture', {'weight': 0.5})
('command-line interface', 'unix', {'weight': 0.6})
('command-line interface', 'shell script', {'weight': 0.7})
('command-line interface', 'swf', {'weight': 0.6})
('command-line interface', 'interpreter directive', {'weight': 0.7})
('command-line interface', 'cortado (software)', {'weight': 0.6})
('command-line interface', 'html', {'weight': 0.6})
('command-line interface', 'button (computing)', {'weight': 0.6})
('command-line interface', 'mac os', {'weight': 0.6})
('command-line interface', 'bookmarklet', {'weight': 0.6})
('command-line interface', 'natural user interface', {'weight': 0.7})
('command-line interface', 'microsoft windows', {'weight': 0.6})
('command-line interface', 'java applet', {'weight': 0.6})
('command-line interface', 'citeseer', {'weight': 0.6})
('command-line interface', 'user interfaces', {'weight': 0.5})
('command-line interface', 'windows media player', {'weight': 0.6})
('command-line interface', 'quicktime', {'weight': 0.6})
('command-line interface', 'command-line interface', {'weight': 1})
('command-line interface', 'list of command-line interpreters', {'weight': 0.7})
('command-line interface', 'application (computing)', {'weight': 0.6})
('command-line interface', 'widget engine', {'weight': 0.6})
('command-line interface', 'plug-in (computing)', {'weight': 0.6})
('command-line interface', 'news ticker', {'weight': 0.6})
('command-line interface', 'wyswyg', {'weight': 0.6})
('command-line interface', 'discuss', {'weight': 0.7})
('command-line interface', 'run command', {'weight': 0.7})
('command-line interface', 'java virtual machine', {'weight': 0.6})
('command-line interface', 'terminal emulator', {'weight': 0.7})
('command-line interface', 'read-eval-print loop', {'weight': 0.7})
('command-line interface', 'edit', {'weight': 0.7})
('command-line interface', '3d modeling', {'weight': 0.6})
('command-line interface', 'orthodox file manager', {'weight': 0.7})
('command-line interface', 'container (data structure)', {'weight': 0.6})
('command-line interface', 'abstract window toolkit', {'weight': 0.6})
('command-line interface', 'in the beginning... was the command line', {'weight': 0.7})
('command-line interface', 'scripting language', {'weight': 0.7})
('command-line interface', 'batch processing', {'weight': 0.7})
('command-line interface', 'web browser', {'weight': 0.6})
('command-line interface', 'embedded system', {'weight': 0.6})
('command-line interface', 'web page', {'weight': 0.6})
('command-line interface', 'program (computing)', {'weight': 0.6})
('command-line interface', 'application posture', {'weight': 0.6})
('command-line interface', 'computing commands', {'weight': 0.5})
('command-line interface', 'mouse (computing)', {'weight': 0.6})
('sandbox (security)', 'browser game', {'weight': 0.6})
('sandbox (security)', 'code', {'weight': 0.6})
('sandbox (security)', 'computing', {'weight': 0.6})
('sandbox (security)', 'linux', {'weight': 0.6})
('sandbox (security)', 'sandboxie', {'weight': 0.7})
('sandbox (security)', 'wysiwyg', {'weight': 0.6})
('sandbox (security)', 'check box', {'weight': 0.6})
('sandbox (security)', 'bytecode', {'weight': 0.6})
('sandbox (security)', 'java servlet', {'weight': 0.6})
('sandbox (security)', 'internet explorer', {'weight': 0.6})
('sandbox (security)', 'html element', {'weight': 0.6})
('sandbox (security)', 'java (programming language)', {'weight': 0.6})
('sandbox (security)', 'open platform', {'weight': 0.6})
('sandbox (security)', 'java virtual machine', {'weight': 0.6})
('sandbox (security)', 'computer security portal', {'weight': 0.7})
('sandbox (security)', 'citeseer', {'weight': 0.6})
('sandbox (security)', 'unix', {'weight': 0.6})
('sandbox (security)', 'swf', {'weight': 0.6})
('sandbox (security)', 'html', {'weight': 0.6})
('sandbox (security)', 'button (computing)', {'weight': 0.6})
('sandbox (security)', 'mac os', {'weight': 0.6})
('sandbox (security)', 'virtualization software', {'weight': 0.5})
('sandbox (security)', 'microsoft windows', {'weight': 0.6})
('sandbox (security)', 'java applet', {'weight': 0.6})
('sandbox (security)', 'bookmarklet', {'weight': 0.6})
('sandbox (security)', 'cortado (software)', {'weight': 0.6})
('sandbox (security)', 'windows media player', {'weight': 0.6})
('sandbox (security)', 'quicktime', {'weight': 0.6})
('sandbox (security)', 'command-line interface', {'weight': 0.6})
('sandbox (security)', 'application (computing)', {'weight': 0.6})
('sandbox (security)', 'widget engine', {'weight': 0.6})
('sandbox (security)', 'plug-in (computing)', {'weight': 0.6})
('sandbox (security)', 'news ticker', {'weight': 0.6})
('sandbox (security)', 'wyswyg', {'weight': 0.6})
('sandbox (security)', 'operating system security', {'weight': 0.5})
('sandbox (security)', '3d modeling', {'weight': 0.6})
('sandbox (security)', 'container (data structure)', {'weight': 0.6})
('sandbox (security)', 'abstract window toolkit', {'weight': 0.6})
('sandbox (security)', 'web browser', {'weight': 0.6})
('sandbox (security)', 'embedded system', {'weight': 0.6})
('sandbox (security)', 'web page', {'weight': 0.6})
('sandbox (security)', 'program (computing)', {'weight': 0.6})
('sandbox (security)', 'application posture', {'weight': 0.6})
('sandbox (security)', 'mouse (computing)', {'weight': 0.6})
('plug-in (computing)', 'add-ons for firefox', {'weight': 0.7})
('plug-in (computing)', 'browser game', {'weight': 0.6})
('plug-in (computing)', 'code', {'weight': 0.6})
('plug-in (computing)', 'computing', {'weight': 0.6})
('plug-in (computing)', 'linux', {'weight': 0.6})
('plug-in (computing)', 'wysiwyg', {'weight': 0.6})
('plug-in (computing)', 'check box', {'weight': 0.6})
('plug-in (computing)', 'bytecode', {'weight': 0.6})
('plug-in (computing)', 'java servlet', {'weight': 0.6})
('plug-in (computing)', 'internet explorer', {'weight': 0.6})
('plug-in (computing)', 'html element', {'weight': 0.6})
('plug-in (computing)', 'java (programming language)', {'weight': 0.6})
('plug-in (computing)', 'open platform', {'weight': 0.6})
('plug-in (computing)', 'java virtual machine', {'weight': 0.6})
('plug-in (computing)', 'browser extension', {'weight': 0.7})
('plug-in (computing)', 'citeseer', {'weight': 0.6})
('plug-in (computing)', 'unix', {'weight': 0.6})
('plug-in (computing)', 'swf', {'weight': 0.6})
('plug-in (computing)', 'skin (computing)', {'weight': 0.7})
('plug-in (computing)', 'html', {'weight': 0.6})
('plug-in (computing)', 'button (computing)', {'weight': 0.6})
('plug-in (computing)', 'mac os', {'weight': 0.6})
('plug-in (computing)', 'bookmarklet', {'weight': 0.6})
('plug-in (computing)', 'microsoft windows', {'weight': 0.6})
('plug-in (computing)', 'java applet', {'weight': 0.6})
('plug-in (computing)', 'shared library', {'weight': 0.7})
('plug-in (computing)', 'software add-ons', {'weight': 0.5})
('plug-in (computing)', 'cortado (software)', {'weight': 0.6})
('plug-in (computing)', 'windows media player', {'weight': 0.6})
('plug-in (computing)', 'quicktime', {'weight': 0.6})
('plug-in (computing)', 'command-line interface', {'weight': 0.6})
('plug-in (computing)', 'technology neologisms', {'weight': 0.5})
('plug-in (computing)', 'add-on (mozilla)', {'weight': 0.7})
('plug-in (computing)', 'application (computing)', {'weight': 0.6})
('plug-in (computing)', 'theme (computing)', {'weight': 0.7})
('plug-in (computing)', 'widget engine', {'weight': 0.6})
('plug-in (computing)', 'plug-in (computing)', {'weight': 1})
('plug-in (computing)', 'news ticker', {'weight': 0.6})
('plug-in (computing)', 'wyswyg', {'weight': 0.6})
('plug-in (computing)', 'application programming interfaces', {'weight': 0.5})
('plug-in (computing)', '3d modeling', {'weight': 0.6})
('plug-in (computing)', 'container (data structure)', {'weight': 0.6})
('plug-in (computing)', 'abstract window toolkit', {'weight': 0.6})
('plug-in (computing)', 'applet', {'weight': 0.7})
('plug-in (computing)', 'web browser', {'weight': 0.6})
('plug-in (computing)', 'embedded system', {'weight': 0.6})
('plug-in (computing)', 'web page', {'weight': 0.6})
('plug-in (computing)', 'program (computing)', {'weight': 0.6})
('plug-in (computing)', 'application posture', {'weight': 0.6})
('plug-in (computing)', 'mouse (computing)', {'weight': 0.6})
('mandelbrot set', 'collatz fractal', {'weight': 0.7})
('mandelbrot set', 'browser game', {'weight': 0.6})
('mandelbrot set', 'code', {'weight': 0.6})
('mandelbrot set', 'computing', {'weight': 0.6})
('mandelbrot set', 'linux', {'weight': 0.6})
('mandelbrot set', 'wysiwyg', {'weight': 0.6})
('mandelbrot set', 'check box', {'weight': 0.6})
('mandelbrot set', 'bytecode', {'weight': 0.6})
('mandelbrot set', 'complex dynamics', {'weight': 0.5})
('mandelbrot set', 'java servlet', {'weight': 0.6})
('mandelbrot set', 'internet explorer', {'weight': 0.6})
('mandelbrot set', 'html element', {'weight': 0.6})
('mandelbrot set', 'java (programming language)', {'weight': 0.6})
('mandelbrot set', 'open platform', {'weight': 0.6})
('mandelbrot set', 'java virtual machine', {'weight': 0.6})
('mandelbrot set', 'unix', {'weight': 0.6})
('mandelbrot set', 'citeseer', {'weight': 0.6})
('mandelbrot set', 'fractals', {'weight': 0.5})
('mandelbrot set', 'mandelbox', {'weight': 0.7})
('mandelbrot set', 'swf', {'weight': 0.6})
('mandelbrot set', 'mandelbulb', {'weight': 0.7})
('mandelbrot set', 'html', {'weight': 0.6})
('mandelbrot set', 'button (computing)', {'weight': 0.6})
('mandelbrot set', 'mac os', {'weight': 0.6})
('mandelbrot set', 'bookmarklet', {'weight': 0.6})
('mandelbrot set', 'microsoft windows', {'weight': 0.6})
('mandelbrot set', 'java applet', {'weight': 0.6})
('mandelbrot set', 'orbit portrait', {'weight': 0.7})
('mandelbrot set', 'cortado (software)', {'weight': 0.6})
('mandelbrot set', 'windows media player', {'weight': 0.6})
('mandelbrot set', 'quicktime', {'weight': 0.6})
('mandelbrot set', 'command-line interface', {'weight': 0.6})
('mandelbrot set', 'application (computing)', {'weight': 0.6})
('mandelbrot set', 'orbit trap', {'weight': 0.7})
('mandelbrot set', 'widget engine', {'weight': 0.6})
('mandelbrot set', 'plug-in (computing)', {'weight': 0.6})
('mandelbrot set', 'news ticker', {'weight': 0.6})
('mandelbrot set', 'wyswyg', {'weight': 0.6})
('mandelbrot set', 'geometry portal', {'weight': 0.7})
('mandelbrot set', 'newton fractal', {'weight': 0.7})
('mandelbrot set', '3d modeling', {'weight': 0.6})
('mandelbrot set', 'gilbreath permutation', {'weight': 0.7})
('mandelbrot set', 'container (data structure)', {'weight': 0.6})
('mandelbrot set', 'pickover stalk', {'weight': 0.7})
('mandelbrot set', 'abstract window toolkit', {'weight': 0.6})
('mandelbrot set', 'web browser', {'weight': 0.6})
('mandelbrot set', 'embedded system', {'weight': 0.6})
('mandelbrot set', 'web page', {'weight': 0.6})
('mandelbrot set', 'program (computing)', {'weight': 0.6})
('mandelbrot set', 'application posture', {'weight': 0.6})
('mandelbrot set', 'mouse (computing)', {'weight': 0.6})
('activex', 'browser game', {'weight': 0.6})
('activex', 'code', {'weight': 0.6})
('activex', 'computing', {'weight': 0.6})
('activex', 'ole automation', {'weight': 0.7})
('activex', 'linux', {'weight': 0.6})
('activex', 'wysiwyg', {'weight': 0.6})
('activex', 'microsoft application programming interfaces', {'weight': 0.5})
('activex', 'check box', {'weight': 0.6})
('activex', 'google native client', {'weight': 0.7})
('activex', 'bytecode', {'weight': 0.6})
('activex', 'java servlet', {'weight': 0.6})
('activex', 'internet explorer', {'weight': 0.6})
('activex', 'html element', {'weight': 0.6})
('activex', 'java (programming language)', {'weight': 0.6})
('activex', 'open platform', {'weight': 0.6})
('activex', 'java virtual machine', {'weight': 0.6})
('activex', 'citeseer', {'weight': 0.6})
('activex', 'unix', {'weight': 0.6})
